gene	Preleukemia_Control_rep1	Preleukemia_Control_rep2	Preleukemia_Control_rep3	Preleukemia_Tet2_rep1	Preleukemia_Tet2_rep2	Preleukemia_Tet2_rep3	Preleukemia_Rx1_rep1	Preleukemia_Rx1_rep2	Preleukemia_Rx1_rep3	Preleukemia_Rx1Tet2_rep1	Preleukemia_Rx1Tet2_rep2	Preleukemia_Rx1Tet2_rep3	cluster
Klri2	1.2527698821639304	0.848877994557506	1.7140709202353157	1.2508532508129695	-0.5713088800624918	-1.3172596325977035	-0.6763018436984096	-0.6869627641604109	-0.0260880427257148	0.1941145745605651	-1.3172596325977035	-0.6655058264878534	0
Atp1b2	0.2413610962280439	1.1613688655100871	0.209307593593224	0.614015518336213	1.1409472558838905	1.272631746421645	-0.3735068587546731	-0.3317442344269956	-0.6247545547081615	-0.6213661395546237	-2.4868118187001085	-0.2014484698285377	0
Ppargc1b	-0.160912853182517	1.2549613637510486	-0.1290358268080482	0.7151663828927737	1.7010598421831498	0.809033265474528	-1.686467821574736	-1.4098955477499373	0.0612634375854368	-0.9463012922545878	-0.6382399186570493	0.4293689683399186	0
1300017J02Rik	0.7354533435291856	1.239777262957721	0.4308887942688615	0.0836765412136923	1.0150974121865028	1.2304260941643763	0.1398731090312063	-0.4814666362405385	-0.1064548917063844	-1.156585014483315	-2.150163091584893	-0.9805229233364088	0
Cyc1	1.021599010130387	0.0361328094919834	0.4446359166149394	0.565124357008206	0.9722216188772752	2.0575934383755405	-1.1946184749656032	-0.9319805518213624	-0.1240969236435021	-0.6495917684532998	-0.8612968807373071	-1.3357225508773072	0
Rph3al	0.1324909103335698	1.4187107479829444	0.7083208761635214	1.016847010744565	0.7461831160313208	0.9679500845531644	-0.1221789350387348	-0.4185595728315988	-0.1635033248562071	-1.298354175385982	-2.02964124895528	-0.9582654887412916	0
Slc46a3	0.3437534107903152	1.1773631713085568	0.5881842456675936	0.0635613261504725	1.5522516632360566	1.2878791229336033	-0.4794691401558437	-0.6075444771141243	-1.0778642412745143	-0.7340928107434909	-1.9354476268208265	-0.1785746439777915	0
Tbxa2r	0.0114890346893575	1.3672238382671005	0.7464750687517981	1.2922277403612366	0.996324313441387	1.0633867232172731	-1.407903518412248	-1.3058933864166429	-0.4543064517448063	-0.7115513583196875	-0.5708895478370503	-1.0265824559977157	0
Ociad2	0.6054854695567228	1.206028976590417	1.3266454502644949	1.2082585750854424	0.2753881529802494	1.0331007130555112	-1.1208103868109651	-1.087615951921909	-1.0199604255923052	-0.8086869378572302	-0.376621924368572	-1.241211710981858	0
Rnase6	0.3962160824647796	1.6178444901873648	1.2749136092714546	-0.7850774005405441	0.0615615744985449	1.2980340112793758	-0.7874191652876571	-1.538732903259569	-1.322863315766344	-0.6195032336136717	-0.0115616673060955	0.4165879180723663	0
Kcnk5	-0.3416767629948865	0.8055515133767387	0.3826617161824668	1.543667322743797	1.05536758627864	1.0691693130865103	-0.1771127148392129	-0.1312829033603307	-0.5067076433577145	-0.7002710063090276	-2.2593691648131813	-0.7399972559937987	0
Fads2	0.0069270356459505	1.1137511752482598	0.6631471520931653	0.9037462451170042	1.2917627439054191	1.0574355887808116	-0.2589824082463042	-0.5267044370849028	-0.650572482638303	-1.1005349659492651	-2.147851278592215	-0.352124368279636	0
Eprs	0.3360977536392366	-0.0499489351280474	0.2938856860664788	1.0146719164358682	0.7999956272646468	1.1696797681894464	-1.5490881389771152	-1.0919327701967894	-0.566943893849283	1.4272442058846084	-1.6726332204513283	-0.1110279988776956	0
Klhl12	-0.9350752344382074	0.7200810898210156	0.6759984521221943	0.9483521995594054	1.002859703791424	0.8479601815104781	0.6240987831304241	-0.1945456053418635	-0.6825528699027221	-0.3843110811996191	-2.5454050406996345	-0.0774605783528781	0
Camkk1	-0.3550006307316787	0.6445739669062995	1.468373895343273	2.0131016946631712	0.0101461181957247	0.102749501322471	-0.0787600649276621	-0.3222525151806852	0.3362071811559547	-1.5929792855415117	-1.09610565543076	-1.130054205774599	0
Rilpl1	-0.4116314621773326	1.4381011298487978	-0.1543105805442475	0.4499211518773994	1.4522108190255103	1.5141396487157888	-1.000329470345621	-0.9715738818618658	-0.7099699667986547	-0.0276225509316601	-1.637611249694949	0.0586764128868288	0
Ighv1-47	-0.3015113445777637	-0.3015113445777637	-0.3015113445777637	-0.3015113445777637	3.3166247903554003	-0.3015113445777637	-0.3015113445777637	-0.3015113445777637	-0.3015113445777637	-0.3015113445777637	-0.3015113445777637	-0.3015113445777637	0
Nrarp	0.5654426877060651	1.3215800259542354	0.6497277932976485	0.824913039165103	1.068867645644885	1.2492153359465543	-0.5282450118404971	-0.7843029949591879	-0.8616462107692896	-1.1354934924283528	-1.6286018555028858	-0.7414569622142808	0
Il20ra	-0.3799303222808797	0.4371131255368936	-0.33696155035509	1.1803050861072797	1.965030543113943	0.1818537754825524	-0.8992142470171864	-0.6958866991063956	-1.573514184919272	-0.2683143791250472	1.2780090575966052	-0.8884902050334017	0
Fhdc1	-1.0229064059078443	1.5315109331551664	-1.016202074614853	-0.4852121730837928	0.9034340859058554	1.7298513351155609	0.5342667122787844	0.476591088931336	-0.0021200920144136	-0.9589718910863754	-1.4242540270446913	-0.265987491634737	0
Nt5dc2	1.3371421575567473	0.6705651639161351	0.8860535209974716	0.956090874368681	0.8854633100600724	0.92943246109291	-1.259582339170875	-0.6535589837281512	-0.1722410805707274	-1.10534522315303	-1.0251450771380335	-1.448874784231225	0
Cd2	-0.6764124522308849	0.527028395099438	0.7473891629312057	0.0408160572197959	1.9849150069676924	1.5601302241620785	-0.8282688246662386	-0.8355932153614725	-1.2711078351449503	-0.74469275047172	0.3175113370964249	-0.8217151056013684	0
D930028M14Rik	1.1293615989768897	0.9312583319027824	0.5257493833202	0.6278948263447036	1.1627454723855306	1.2609955033303388	-0.9583350956582428	-1.5685300388361163	-1.3164043360585096	-0.3997300925951227	-0.7056228198148642	-0.6893827332975893	0
