gene	Preleukemia_Rx1Tet2_rep1	Preleukemia_Rx1Tet2_rep2	Preleukemia_Rx1Tet2_rep3	Leukemia_Rx1Tet2_rep1	Leukemia_Rx1Tet2_rep2	Leukemia_Rx1Tet2_rep3
Eprs	1.2830316722019048	0.4517060052396357	0.8704975649726736	-1.3973310555622989	-1.1997603936315848	-0.00814379322032756
Rpl23a-ps3	1.1629717373138406	1.0796865522241044	0.19892582821538904	-0.6762477885964303	-0.038072121217385894	-1.727264207939515
Ccna2	1.0268437740276064	0.4739646662448084	1.0491741704235114	-1.2461512909889836	-1.4320764842513771	0.1282451645444387
Syce2	1.265486654298176	1.022021703824393	0.542473790455206	-1.3460868978121119	-1.012885678533717	-0.47100957223193674
Ybx1	1.2727841671852709	0.8666186828060862	0.785141130111868	-1.217508166534885	-1.0448738032167075	-0.6621620103516326
Hist1h4f	0.6847941492215673	1.817183783791253	-0.09966299715046717	-0.748410797308653	-1.2084944554060317	-0.445409683147667
Gm3362	1.3737749299068793	0.6483786725834987	0.32928310257643384	-0.6417721091398187	0.06998450062501117	-1.779649096551998
Fkbp4	1.2854998729025504	0.9414554689063523	0.727730608218201	-1.0991751334118325	-0.8968226627362139	-0.958688153879051
Flt3	0.2525996166431365	0.5403068500384222	0.9602533957754221	-0.2409345961794449	-2.0828969505307913	0.5706716842532552
Nat8l	0.3846871033525113	1.5210135225426376	0.9276741519523802	-0.9507511042485879	-0.972058821437245	-0.9105648521616949
E2f8	0.8527460392510188	0.3410773694049015	1.0010180201513272	-0.9779389955747694	-1.7169779187945167	0.5000754855620392
Tomm5	1.156428240692752	1.0723791820403372	0.6654683476480173	-1.0925684076032416	-0.5451515191121856	-1.2565558436656823
Tlr1	0.7931515497680819	1.445570133017834	0.3600790777554479	-0.2646415333232582	-0.7443528240471149	-1.589806403170989
Mrpl19	1.1158892874073496	1.0923265700666855	0.7587705564654001	-1.0617926238543653	-0.8049558772728047	-1.1002379128122644
Impa2	0.7227342628012622	1.3745165860283812	0.6549586774791927	-1.5298926231297332	-0.8006152101061759	-0.421701693072928
Macrod1	0.8139817729438612	1.344482398460326	0.747477405459145	-0.7888939208200195	-0.8263824114373293	-1.2906652446059914
Gga2	1.0504314623630346	0.7915638510165175	1.1377147095730737	-0.8907207772072295	-1.0568257804460273	-1.0321634652993714
Gm4739	1.175762255138177	0.8977414717453489	0.6217101101318466	-1.6524630340602762	-0.7959853164417435	-0.24676548651335603
Nup85	1.1777478759228768	0.7533218101659219	0.9610752774338451	-1.189791228471667	-1.2097456999857437	-0.4926080350652349
Lman1	1.0569324582935353	0.8595772828231298	1.028300180922849	-1.3370991558690695	-0.7472060012790043	-0.86050476489145
Krt10	0.8979057537834042	1.5100461307188688	0.4395271307357496	-0.8944055556018078	-0.8955040990087754	-1.0575693606274401
Atp6v1b2	0.8382039731445963	1.1717887725186675	0.8731156939582448	-0.877976062520957	-0.5661751564704858	-1.4389572206300771
Rcsd1	0.6887715803585978	1.250046546125684	1.0108467515971857	-0.8232598392658286	-1.0993288940994472	-1.0270761447161916
Birc5	1.0032276107767482	0.8823962046227529	0.5586184538119302	-1.406635731934929	-1.3512451514888568	0.31363861421236117
Fpgt	0.8244786775988401	0.6816404158573309	0.9909339266664415	0.25904240906785275	-1.3127896517287385	-1.4433057774617277
Ube2w	0.9449249854037746	0.9545685283688716	0.4155558193825887	0.2329767123520074	-0.6728755406438056	-1.875150504863432
Gbp2	0.5702736972334771	1.4231993190078631	0.814446341669635	-1.220541528353287	-0.44991358419247857	-1.1374642453652175
Nme2	0.9155418355022044	1.4262638684726643	0.23824262313754382	-0.8666049004491694	-0.20409366620794286	-1.5093497604553003
Gnl3	1.4911692257822626	0.43583163805489555	0.8970889553274133	-1.0271832816365865	-1.135259606517839	-0.6616469310101415
Fam111a	1.2051946668006754	0.8039528193431317	0.8424089905486989	-1.371234692366194	-1.0684533668743748	-0.4118684174519373
Ppih	1.3397223075842988	0.9517788903312391	0.4605654794728003	-1.4970418662635587	-0.4565408670193288	-0.7984839441054445
Cdc6	1.2241213631273187	0.29927317257300806	1.0114473856559292	-1.0235555043920261	-1.5300066421945038	0.01872022523027357
Ifit1bl1	0.2471708196891664	1.2273411576898492	1.1746856986105731	-0.21990375035710383	-1.0509985133338942	-1.3782954122985909
Ube2c	0.6282777879024994	1.175076446650396	0.733824925040199	-0.7086207654577475	-1.7837638304931942	-0.04479456364215434
Notch1	0.48016401874128967	0.9370750403484963	1.4200486675399568	-0.5916781832791086	-1.163612139379447	-1.0819974039711886
Rsbn1	1.2637069275721402	0.6769823507414778	0.8686138945062308	-0.3867388684947264	-0.9807677886602755	-1.4417965156648471
Atp6ap2	1.369633440187438	0.8992719448628843	0.5876739098123842	-0.5488839183644656	-1.0988429010307197	-1.208852475467515
Taldo1	1.0510005224259782	0.996545375461629	0.7327005354047531	-0.21191519698478417	-1.3899352298441048	-1.1783960064634746
Gm10451	1.4257372502461612	0.6267761976967421	0.7869836179687066	-0.8049850638988268	-0.6726829463118971	-1.3618290557008843
Bst2	0.9658717820151046	1.2774241945458278	0.46413709753602306	-1.3432036404861547	-0.18962162598765048	-1.1746078076231594
Gm8186	1.3717112014725958	0.9021800723587919	0.521001666446638	-1.322351850936331	-0.4198580664256135	-1.0526830229160735
1700021F05Rik	1.1138316872606662	0.9762141880250224	0.42245700671065917	-1.7061212229734626	0.039493929402308205	-0.8458755884251997
Pold2	1.1098231873338484	1.0380081096180733	0.748622423518173	-1.2906316235745847	-1.098997043573591	-0.5068250533219193
Tcof1	0.9800274820652289	0.4686520803173561	0.7449881888023347	-1.5859830396766639	-1.1884104436121665	0.5807257321039081
Focad	0.9437626063420548	0.8919800559816724	0.7153606791773263	-1.8028601078185142	-0.0055403608412509945	-0.7427028728412894
Selenos	1.0521461813098871	1.3996388816201348	0.2612870197806444	-1.115390060257088	-0.3833054540536902	-1.2143765683998897
Hlf	0.9405904278366906	1.0520887721761245	1.0054476494905895	-1.0034470311453154	-0.9729047556099084	-1.0217750627481814
Stap1	0.9993987369139895	1.0856688564438948	0.6258374690953777	-1.5513080915291046	-0.999300212959658	-0.16029675796450177
Rrp1b	0.9077496941410986	1.0742699219428529	0.8773410781706658	-0.9009794932293193	-1.49047073344643	-0.4679104675788659
Ncf4	0.7356916044050746	1.293920337097947	0.7300386826530263	-1.4098695274124509	-1.0949411152045756	-0.25483998153901816
Gm10250	1.2794559870036155	1.1028482943366895	0.45074338867889496	-1.1851838891537403	-0.5229667402011429	-1.1248970406643135
Zbtb46	0.8904682488917429	-0.46618928080047495	1.8060772559229012	-0.5326146567915312	-0.8874532320397424	-0.8102883351828946
P4hb	1.0727804021583573	1.173617063505985	0.5394649745763732	-1.433363817487423	-1.0015066269292423	-0.3509919958240472
Cyp27a1	0.6343189032514035	1.0572236082133921	1.1184144540908443	-0.3057302672857785	-1.2489348592062617	-1.255291839063599
Zfp760	1.141763570224808	0.9146535232027246	0.8775433689392226	-0.8912772026988144	-0.6980383541649043	-1.344644905503037
Alg8	1.0491219016851747	0.9566354552253701	0.9628070587120763	-1.1897675483559798	-0.7167884074404097	-1.0620084598262274
Hsp90b1	1.3498089892635856	0.5810060789982346	0.31000868744944565	-1.8123626251854443	-0.6431212780449552	0.21466014751913123
Fam84b	1.0707647935324405	0.8318578119308916	0.8497560429781006	-0.45745343435135766	-0.6012092357281449	-1.6937159783619296
Mapk13	0.9310468179262392	1.105563511311605	0.883639684851511	-0.5372471472703658	-1.1592816897932372	-1.2237211770257521
Rpf2	1.4342702971694303	0.9428688901917952	0.49088691391649725	-1.173627748304712	-0.8482060135945592	-0.8461923393784552
Timm8a1	1.323577963985378	0.964652119927078	0.6245396358560342	-0.7280712377461137	-1.1664992514924062	-1.0181992305299719
Hsf2	1.1918069436830312	0.6854188745257244	0.7812864300994397	-0.2277875501196616	-0.7187285592682553	-1.7119961389202767
Gm4459	1.0358934604366465	1.1100066402625104	0.7070787254026518	-1.515200728217915	-0.6231107413079713	-0.7146673565759216
Il12rb1	0.3308184917521761	1.3337611207855906	0.773217096242181	0.10308922958316	-1.641318726769359	-0.8995672115937476
Aurka	0.8464477122986426	0.9311237848189612	0.8291937197128919	-0.8885561035990135	-1.7144756209026348	-0.003733492328844923
Pfas	0.8750889269976936	0.731955188030735	1.1444682637961918	-1.107891088161662	-1.4583973357892404	-0.1852239548737167
Ccdc34	1.258130686321127	1.1176666867651492	0.15312305142791455	-0.6785212649868015	-1.62237317820415	-0.22802598132323787
Gm10320	0.8078401472363392	1.4658770375546537	0.16497828377883753	-1.7030849133649275	-0.355130369932267	-0.3804801852726381
Orc1	1.034399582047808	0.5176232429396438	1.069216206748596	-1.5448075059659856	-1.0640853954601721	-0.012346130309891562
Ipo7	1.1592086296155608	0.5887561787679524	1.1398786269790497	-0.6671158073999965	-1.3333202351297397	-0.8874073928328267
B4galt4	0.8246531312208614	1.3629538839066777	0.6262745359313374	-1.3838544040256262	-0.9724454062298385	-0.4575817408034126
Dbf4	1.0475961616116907	0.8048192272978754	0.9162362531565194	-1.188769883173612	-1.403998043221977	-0.1758837156705012
Eif3g	1.2707219647966843	1.0546225675895604	0.551571192036873	-1.181764195659499	-0.5873161042810743	-1.1078354244825541
BC035044	0.7041337816574964	1.3490991379323305	0.7558142281547082	-0.3701423099499502	-1.1899714712033018	-1.2489333665912783
Sgo2a	0.8491851735063064	0.7685308633217771	0.7857634819968969	-1.3694398344153864	-1.4282926084577106	0.3942529240481156
Oas1g	1.4631899452921269	1.0887151558420385	0.23694429688314414	-0.8420850438837412	-1.0557804392304793	-0.8909839149030893
Slc31a2	0.6006336264319377	1.118891841206475	0.7337389501444253	-0.20527243720608426	-0.32397202137353154	-1.9240199592032257
Ntpcr	1.1284701548449476	1.1337341031003285	0.6716806868400741	-0.6942352703512175	-1.1139424345838862	-1.125707239850245
Impdh2	1.2531923921916854	0.8956538880557955	0.7574462039395341	-1.103300592536464	-0.5767451868339734	-1.2262467048165875
Ncl	1.548065910590681	0.3353447607587696	0.6866156029147172	-1.1632233746429395	-1.2851913703256108	-0.12161152929562365
Dap3	1.3112614907085374	0.9246056817588693	0.7164987175056049	-0.9814019292749425	-0.9270524925584023	-1.0439114681396786
Lcn2	0.23670507560712	0.3334965456138486	0.1154072898789851	1.6214246330936413	-0.6391180012642039	-1.6679155429293913
9930014A18Rik	0.5515209001837568	1.1499942366202753	0.821677528220769	-0.07579318931203806	-0.6331248960234392	-1.814274579689324
Mipep	1.106688097413483	0.9595046335276983	0.9036051676861825	-1.1922710093663702	-1.0243712125027493	-0.7531556767582468
Chsy1	0.6737806811328778	0.8923417712871823	0.9418604140222646	-0.60178481902147	-1.8706240236547704	-0.03557402376608255
Bub1	0.8467896814027038	0.6963442727857277	0.9888265088442602	-0.9951696933506433	-1.6764285260813947	0.13963775639934767
Ncapg	1.1004618189446858	0.2735925224175013	1.0627373437699468	-0.9654479975222866	-1.6217317445521917	0.15038805694234222
Nup107	1.070876647721651	0.727081902320338	1.0212210400551898	-1.059089848232385	-1.4327895876387353	-0.3273001542260535
Ndufv2	1.4874846418551615	0.9256062204844576	0.3647190598297704	-1.0317823744100263	-0.5499490703511895	-1.1960784774081754
Ndc1	0.9894087633865759	0.9427249348656965	1.0525894968532168	-0.9087149590732659	-1.1858678599379715	-0.890140376094251
Nphp1	0.8814625225595257	0.6549706779366491	1.1262540382595494	-0.019157983381213953	-1.4464614266288731	-1.197067828745636
Atpif1	1.322559133351376	0.8411759435971528	0.718335776481054	-1.343519051989346	-0.6302798270097064	-0.9082719744305235
Cenpa	1.1322260401081583	0.7141607687888554	0.9039996105833764	-1.6523733178930295	-0.71881427614128	-0.3791988254460741
Ostc	1.2777195040999354	1.0414325597839063	0.3143010652825204	-1.4791312232926646	-0.1709545856076149	-0.9833673202660871
Necap2	1.132377627025093	0.5653807575491465	1.218223675334157	-1.2004162423767484	-0.831189737103856	-0.8843760804277905
Fgfr1op	1.238351915590068	0.6497761264154347	0.9416322147107737	-1.1565875896608286	-1.294929028170977	-0.3782436388844738
Bola2	0.8967708799457286	1.3077916172014485	0.5614765517880912	-1.1000633552690362	-0.29803445395575073	-1.367941239710488
Setd6	1.4287966296068226	0.474425569192336	0.8590330864317939	-0.6253187411489182	-1.469248949087378	-0.6676875949946556
C1galt1c1	0.8855975314889369	1.0334669279958966	0.674883408517947	-0.4040385412369457	-0.34292509836111723	-1.846984228404716
Plin3	0.8249291953073083	1.2855629646636262	0.6697821060201047	-0.278152725608361	-1.1784777939388524	-1.3236437464438207
Gm13212	1.3028661116185225	0.8529105335890611	0.7752837412139295	-0.8246110098647254	-0.8589686305738475	-1.2474807459829405
Tomm40	1.0036511816478453	0.9689736360503595	0.8798140789057799	-1.449352554249539	-1.013595343269452	-0.38949099908499035
Il22ra2	1.0516425385525725	1.255641859065162	0.6435547166388298	-0.9650373604981011	-1.0040231471008465	-0.9817786066576165
Sem1	1.0843060177962807	1.2672055921000267	0.3324727473717164	-1.049668979889343	-0.23809207251698128	-1.3962233048617012
Dock10	0.5798699421928841	0.6381869305860062	1.1559165129640299	0.2836158959669012	-1.7215394277413456	-0.9360498539684755
Ufsp2	1.3939674447717745	0.9341185566996763	0.585234300181391	-0.9714453557561603	-1.050413465757877	-0.8914614801388077
Pcca	0.8471828703812183	0.983311923396616	0.9554723059191573	-0.21292871785004344	-1.1334675297985892	-1.439570852048359
Cdca5	0.9349430979446534	0.8560800120112328	0.9158440851052365	-0.8991947807973051	-1.649438982059668	-0.15823343220414982
Mrpl30	1.2851411700639155	1.122419293138069	0.39898117291715224	-1.1187596983441868	-0.48788961377981377	-1.1998923239951362
Tmem126a	1.2259480240115352	1.0274899111774722	0.3428882095751426	-1.4705550759077861	-0.04930442127762632	-1.076466647578734
Znfx1	0.8515332795559277	0.8050435549124494	1.0682032399054697	-0.3591715955892764	-0.6542771283415622	-1.7113313504430059
Spsb4	1.0786184308820868	1.2513033886797686	0.6085024237238281	-0.8599520169993647	-1.0616642327604735	-1.0168079935258467
Pvt1	1.4959641969065256	-0.06734303008288314	1.1517353840941402	-0.7560085672385942	-1.224735910811885	-0.599612072867303
Ipo5	1.2140313409498642	0.5675068912669051	1.0143522737708432	-0.9313387833636919	-1.465888456592789	-0.3986632660311419
Trim10	1.1635029571814286	0.13220506491559433	1.367420211272755	-1.103798389717276	-0.3766643080249877	-1.1826655356275133
Snrpg	1.1280519246794545	1.1038434666282801	0.49007646203591565	-1.420803224790447	-0.2013339307336563	-1.0998346978195406
Haspin	0.8520335821703129	0.7327575648969031	1.067755806915362	-1.325007271803098	-1.3566542428939743	0.029114560714496137
Prdx2	1.30020376364484	0.5012607639148692	0.8168116837403899	-0.3851726884675356	-0.5044680983915527	-1.728635424441014
Llph-ps2	1.7449593516411912	0.625790242110619	0.24616758438579622	-0.7282591179755448	-0.636896942153739	-1.2517611180083226
Mrps22	1.2722833369020026	0.7583810039694215	0.9215093129321342	-1.1699744820801052	-0.8939906993756238	-0.8882084723478257
Pfkfb4	0.5836978540914743	0.9833859184426509	1.3135974002951964	-0.6236950644157416	-1.004553269809446	-1.2524328386041332
Phgdh	1.0734912684778863	1.2937599008256646	0.4839687140588864	-0.6089416780519357	-1.2867596887180337	-0.9555185165924595
5031439G07Rik	0.5072464200335729	1.085870177383317	0.825278615704461	0.2867592400075048	-1.0867379289404384	-1.6184165241884243
Nat10	1.1237507867990564	0.7224748303318452	1.0532759338185949	-0.6218509459784637	-1.389104504345445	-0.8885461006255816
Tango6	0.8493336312272481	0.9461113042488198	1.1409591959978347	-0.80887936599892	-1.3503380737105755	-0.7771866917644078
Mtf1	1.0094256810534625	0.6211677963707518	1.2155808022371917	-0.42221340494781756	-1.1844454048955437	-1.2395154698180433
Coq7	1.367270311284395	0.8495971078337068	0.6183971355235919	-1.4245725587237899	-0.7362385882908798	-0.6744534076270197
Sapcd2	0.6717887980347579	1.1303848624855772	0.9257048496305653	-0.6433053083247312	-1.6854957303042375	-0.399077471521931
Tmem229b	0.4035498182601708	1.1921633584066598	1.2099464047377906	-1.041911275790487	-1.2761713879730616	-0.48757691764108446
Pkp4	1.0262955246841607	0.8328450381276687	0.8785771639184642	-0.16637454116869496	-1.5573381426210842	-1.0140050429405134
Dmtn	1.0497272873440875	0.1122892181152503	1.555642301500507	-0.9313500476126433	-0.8572490845616632	-0.9290596747855387
Dut	1.3885381341901004	0.6382088415600189	0.7015179806310922	-0.5251449752407676	-1.5862649403257445	-0.6168550408146978
Azin1	1.0719338403030014	0.6680012445008917	1.2147814859567185	-0.876614071444512	-1.064847486291287	-1.013255013024811
Pfdn6	1.3183850571077886	1.0345212946694653	0.37951616483182	-1.0133247419980806	-0.33843546365379873	-1.380662310957178
Eny2	1.6261506368345622	0.8328240807527397	0.30872571192142484	-1.015455712662789	-0.8901849578052593	-0.8620597590406751
Gm37194	0.572546429917858	1.827545827014638	-0.4792579538065395	0.12155968928426827	-1.053718383685425	-0.9886756087248005
Ckap4	0.7429682955281202	1.4304265142178518	0.6407183993282677	-0.6162322947194748	-0.785670977234702	-1.4122099371200678
Arid5b	1.0719539090624057	0.9654815222389973	0.95482828405933	-0.97230272719225	-0.9061310721926665	-1.1138299159758158
Fancd2	0.7890906414749826	0.3106415505635552	1.4658283466110118	-0.7788931627800443	-1.575030222269491	-0.21163715360001661
Ifi204	0.6154290663953017	1.3346603876450143	0.6681657023345746	-0.013409773497960709	-1.2837980875780766	-1.3210472952988546
Rapgef3	0.41759476559138176	1.4775354332800374	0.6034591604547039	0.04869896331942016	-1.3994022792404575	-1.1478860434050848
Kcnj2	1.0903962443617488	1.04827856054411	0.8527737854477032	-1.0226359815903918	-1.007089619646253	-0.9617229891169164
Uhrf1bp1	0.5372660304580847	0.43340884637993676	1.660622227770292	-0.47407130014043186	-1.4059358449699864	-0.7512899594978955
Cdca2	0.8699578304113083	0.6679315895343019	1.109908520514284	-1.1638402339165956	-1.486812564112654	0.0028548575693595887
Serp1	1.0593417021885805	1.1454427978577097	0.6327628863906318	-0.8775089490770259	-0.49295156897800435	-1.4670868683818816
Tmem185a	0.7889148282507427	1.1231733496289746	0.9725198580722175	-0.6380680755910424	-0.7770775623930924	-1.4694623979678
4930579G24Rik	0.672854084215357	1.3024096432937635	0.9575916408805191	-0.9232416830079032	-1.181393881068317	-0.8282198043134156
Zwilch	1.0792410412235645	0.651011992286881	0.9195609679039024	-1.3775832931893983	-1.2914048206824618	0.019174112457510623
Gm3320	0.5097134626231383	1.1540638224141413	0.8124300925089009	-0.5219535619280424	-1.8620836061461046	-0.09217020947203412
Echs1	1.000825128902481	1.2243563315592378	0.5830784587227623	-0.4536429342646576	-0.8761294252449647	-1.4784875596748537
1110038B12Rik	1.1711717316431365	1.1623747868448606	0.5680167788909791	-1.2491416076139799	-0.7058050881049606	-0.9466166016600428
Map3k20	0.6759067155702856	0.9825812541893457	0.6712130735005039	-1.3650102707916503	-1.4306570486414572	0.465966276172975
Hsp90ab1	1.3094444008996828	0.8771813789699273	0.6996614869968508	-1.2876363840942522	-1.0120837700323917	-0.5865671127398312
Atic	1.2468042691668189	0.794671677703725	0.8689853536120592	-0.7253034884961765	-0.8230255604535461	-1.3621322515328929
Dlat	1.1927783756355583	0.8668020718567678	0.9091618576522679	-0.8662295009254773	-1.190405669454068	-0.912107134765046
Casp1	1.1388879500648577	0.9719843605633445	0.5556676836646505	-0.21742963939787047	-0.775629987670573	-1.6734803672244116
Ankrd44	0.8191879918876991	0.6324320088170431	1.1003242219101415	0.024745104544700663	-0.8422666825605033	-1.734422644599083
Slc22a23	1.017941311983806	-0.08749127206334133	1.6166689527230365	-0.7268357361121023	-1.190780636314229	-0.6295026202171713
Plk4	0.869670360393077	0.7291097030304917	1.011168052593958	-1.1851402183399022	-1.509277704475453	0.08446980679782712
Cd3eap	1.3894941758232195	0.7028937348248272	0.4969208033302621	-1.3972091976322345	-1.172925775065133	-0.0191737412809428
Atp5h	1.3722086803729125	1.0621390064602347	0.251136318499672	-1.2311758907365236	-0.30731212396243984	-1.1469959906338592
Sgo1	0.8877643697950068	0.5406610571036287	1.0707043391971975	-1.2499472333422836	-1.4703322659948728	0.22114973324131867
Gm10355	1.3065143122176834	0.6548917075806059	0.9220431786066857	-1.3397884200353456	-0.889082831159847	-0.6545779472097839
Guca1a	0.2520292872602746	1.5278503828844188	0.5907637881973716	-1.5077764515683967	0.11969852654983996	-0.9825655333235112
Gm10221	1.3872248323935024	0.9888708650867833	0.2890730289702006	-1.2629950958551597	-0.23419474898430928	-1.1679788816110173
Sppl2b	0.7615272287566149	0.3014755868344975	1.6744505564060714	-0.9253227948229322	-1.0228411327771554	-0.7892894443971014
Nhsl2	0.8223658560100365	0.7880805779900519	1.3221585789375137	-0.7377388195415795	-1.0694802409342177	-1.1253859524618053
Adrb2	1.0478437838579107	0.739590722553593	1.0001555408320517	-0.31792322294069636	-1.5542199919179036	-0.9154468323849546
Ccdc86	1.0398215157797064	1.238115413213126	0.6690906074314891	-0.9793772210097776	-1.130718954418252	-0.8369313609962916
Marcks	0.9844926483397326	0.7136561902963201	0.5903567684480734	0.20130796250835217	-0.5262840562621279	-1.9635295133303516
Apobec1	1.3832050585928062	0.814063672351135	0.676506072622321	-0.6000587742904626	-1.2403491095464567	-1.0333669197293465
Ttll12	1.0140616922112686	0.022028915270877858	1.613298975992182	-0.9067768639033927	-0.9893449111754522	-0.7532678083954918
Rrs1	1.0414002570032632	0.9822562199493855	0.9039876371980329	-1.2472514495787088	-1.1282663262349932	-0.5521263383369797
Gm9008	-0.9892195429606339	1.2441445752173161	1.163503530419857	0.5095473467866286	-0.9354883571015328	-0.9924875523616349
Nfic	0.5061497248055664	0.8540151911261821	1.2731512827186937	-0.05144803242855003	-1.4610631617555552	-1.1208050044663413
Wdr55	1.2793155419199302	0.7622450277176611	0.8773429910440722	-1.2167260066719672	-0.646788568991585	-1.0553889850181133
Large1	0.5530874766377093	1.0947180779041308	1.2401714800751724	-0.7189034468046033	-0.8743000314164621	-1.2947735563959468
Sec24d	0.5304171286538238	1.6593631067678514	0.3765534664369069	-0.8674479854598708	-1.4097137258484578	-0.2891719905502561
Mettl6	1.366797980521149	0.7438061389825874	0.8172247630099181	-0.9877149363031339	-1.133086935446432	-0.807027010764087
Hat1	1.568612013372852	0.6897644825647826	0.5515708957691816	-0.8836042327819348	-1.2114611622849822	-0.7148819966399047
Mtm1	1.0677825294489884	0.8900875412866118	0.9534367895128171	-0.5574275459671417	-0.9801611713377275	-1.373718142943548
Tmco4	0.8018308390090904	1.1987401479500785	0.8914271514711868	-1.1436571791402446	-1.2543988311404544	-0.49394212814965316
Mrps18b	1.0405589707058707	1.0629098072220304	0.8283951979886598	-1.1292490566268492	-0.5840477390463	-1.2185671802434082
Nup43	1.438869100440982	0.7714932600534475	0.6943268476361057	-0.9324295771579204	-1.1240340355068839	-0.8482255954657236
Supv3l1	1.2259836786453049	0.8445211288365095	0.8887724126996194	-1.0589328659925392	-1.132981550678182	-0.7673628035107117
Eaf1	1.2259125483131592	0.4760928310648274	0.935566317618703	-0.03490448699711544	-1.3606340232882894	-1.2420331867112835
Slc25a13	1.1023936548241522	0.9312749144388226	0.7750318098181554	-0.7081408245974276	-0.4984001214823259	-1.602159433001374
Tmem56	1.0532712140594798	-0.14134826968998906	1.6415418163653082	-0.8148468738257572	-0.8867642476592891	-0.8518536392497525
Vrk2	1.2485562641215557	0.960105447976091	0.7172186400394527	-1.1046066692790244	-0.6594124410237335	-1.1618612418343395
Rsrp1	1.7866068558296435	-0.37201812738856654	-0.16109458667341592	-0.676142634749496	0.7162746795689094	-1.2936261865870706
Gm7901	1.118602087058715	1.2055165576778768	0.5708129903523146	-0.657905152972154	-1.2501354255188406	-0.9868910565979065
Vps13c	0.5069166793467177	0.5297308188846632	1.6492492294362642	-1.0382091081949811	-1.2156870953155332	-0.43200052415712875
Chchd4	0.8879272455084419	1.2765592812959254	0.7239601823732053	-0.9176599193255502	-0.6154182273167584	-1.355368562535261
Man1c1	0.4367912750804666	1.0431434349298365	0.9235190273879916	0.23851724578515962	-1.7217859080711055	-0.9201850751123496
Gm10184	0.8393124557291358	0.6076119602912201	1.3073322527128486	-1.564530578658488	-0.7705967528540972	-0.4191293372206178
Fam234b	0.9250010404515567	-0.3009985052450265	1.6824720418953585	-0.36321857806108765	-0.6530286202903819	-1.2902273787504213
Nkrf	1.0645793732042301	0.5642238510408402	1.222057403946892	-1.3297872667392363	-1.0152243770143408	-0.5058489844383902
Tma16	1.3066861710625615	0.8827608614943592	0.7455381776620436	-0.7389066136835684	-1.090497660839258	-1.105580935696137
Rcbtb1	1.150673909267701	0.44289253678029933	1.0179489283045289	-0.13140505037648634	-0.8212265347740741	-1.6588837892019674
Hist1h1a	0.5186114520266024	1.7275518228478877	-0.5215161043996911	-0.5745986756233292	-1.4361741779751194	0.2861256831236503
C330018D20Rik	0.6004778491376647	0.7200117007651591	0.7921476324026645	-1.8780831774906612	0.5678534303476795	-0.8024074351625083
Hist1h4j	0.8936022472777737	1.7308711652472635	-0.07358660238180553	-0.9438164521798396	-0.7086194748069894	-0.8984508831564034
Ndufaf4	1.1161089521721617	1.040486450848101	0.8310522280445349	-0.9729047303155552	-1.0568833399304456	-0.9578595608187971
AC090881.3	0.2307920134741644	0.6290113739482064	1.7358704171604813	-0.9737832903076642	-1.1812932800546134	-0.44059723422057245
Hlx	0.47432686201356417	1.450045301231224	0.5770351255071764	-1.739978453059801	-0.4855980754300772	-0.27583076026208564
Pyroxd2	1.2987739104242175	0.9418685960015212	0.70598646792403	-0.8331469785032966	-1.0491244566184346	-1.0643575392280384
Slc25a33	0.9461376625384912	1.0723962781205636	0.9688348960043892	-0.9860459900588489	-1.1442152943779882	-0.8571075522266074
Ibtk	1.2166055710745878	0.3815867396694255	1.2248864133328732	-0.7421790773125239	-1.3215318987790055	-0.7593677479853562
Zfp97	1.1322300365228455	0.8066331667751477	1.0360023256855957	-0.8858313270877237	-0.9275381040457819	-1.1614960978500821
Stau2	1.1382196381512977	1.1134197513519855	0.5681658776800953	-0.5315558927082218	-0.7967446495985311	-1.491504724876625
Arhgap26	0.30232556969108154	0.8130602778707424	1.5917758072845443	-1.2455363404849138	-0.9478920879701134	-0.5137332263913432
Fastkd2	1.1932254440100045	0.8263163844014875	0.8986513232864048	-0.815218213856644	-0.7274446160488685	-1.3755303217923884
Stx2	0.9329900026023722	0.0792550468768245	1.5274267974255826	-0.19692513845747883	-1.1113521456055186	-1.231394562841788
Slc35f2	1.1034768001249549	1.0578154125912487	0.8080825211965329	-0.9416151607397005	-0.8297268757016317	-1.198032697471404
Mblac1	0.42394651845990133	1.5397723044222227	0.7630639282533854	-0.7069689213567674	-0.6052619889534308	-1.4145518408253206
Got2-ps1	1.0658992581678441	0.8554027074232586	0.9871890649711484	-0.9121921631773443	-1.406134484306012	-0.590164383078895
Il6st	0.3046820693727986	0.695556343666697	1.3526104049325707	-0.8056213274505694	0.1612213003221426	-1.7084487908436392
Cenpi	1.047806874266099	0.7119717542855973	1.0625698817678977	-0.6107500138488857	-1.5788440069463006	-0.6327544895244029
Bard1	1.0306086566230312	0.6248693343926198	1.009022930292306	-1.2608043283097996	-1.3926620272151382	-0.011034565783018835
Vis1	-0.6686932451362245	0.7742736565924574	1.9004993239524413	-0.6686932451362245	-0.6686932451362245	-0.6686932451362245
Aspm	0.7086335267205603	0.23682255793089166	1.3600347577954222	-1.371810089167083	-1.265062232763817	0.3313814794840258
Daam1	0.7506900135653274	0.18592977353179513	1.3552988467428013	-1.5109218617510605	-1.0894965289394738	0.3084997568506099
Zfp709	0.46546447404434704	0.5896088110321389	1.4525530398352584	-0.8682516549517191	-0.03605529465701509	-1.60331937530301
