gene	Preleukemia_Control_rep1	Preleukemia_Control_rep2	Preleukemia_Control_rep3	Preleukemia_Rx1_rep1	Preleukemia_Rx1_rep2	Preleukemia_Rx1_rep3	Preleukemia_Tet2_rep1	Preleukemia_Tet2_rep2	Preleukemia_Tet2_rep3	Preleukemia_Rx1Tet2_rep1	Preleukemia_Rx1Tet2_rep2	Preleukemia_Rx1Tet2_rep3
Fnbp1l	-1.2017465029101797	-0.22165491043508218	-0.2530984433633847	1.8162810923460653	1.5789932061095069	1.4105113976180526	0.381859426324151	-0.6172519844148587	-0.8892768279419262	-0.6611879177285482	-0.7151721732238991	-0.6282563623798948
Fmo5	-0.9841286974304285	-0.7863802511410165	-0.18080151541561304	1.402415607274715	1.1790978859814816	2.083348478556856	-0.3158542096319617	-1.2553010319902982	-0.9336804631654518	-0.051409798097029745	-0.3243215284188706	0.16701552347761975
Gm7504	-2.0723495506747764	0.11902143060042979	-1.1388905547379027	0.8983780102267609	0.6483804884564516	1.6783137852867651	-0.5696142287357452	0.6791370788579788	-0.9067767012682119	-0.260573202878728	0.1115635001203928	0.8134099447465855
Rubcnl	-1.2137080717350412	-1.6304024581074117	-0.6722982538454544	0.7482636220409487	0.8081993311878501	0.2869913305866186	-0.5075043508633653	-0.6506018419108425	-0.591834962291833	0.4679966113952499	1.9801521753188067	0.9747468682244753
AC138790.1	-0.7026817364329268	-1.012344857320359	-0.9300509286225469	1.2563441087828178	1.717830806004235	1.8105039001360397	-0.6444772125036221	-0.607851004932566	-0.6506733274768677	-0.36016376188808413	0.5432238511020316	-0.41965983684814623
E330009J07Rik	-1.751968664602526	-1.049792065944058	-0.14866387533071465	0.8113767063790266	1.2278959003567607	1.3451529231074686	0.6134475237217398	-0.5170348409486766	-1.631758556147006	0.23586913188709033	0.21535890680373995	0.6501169107171633
Mmp19	-0.891056711359886	-1.1549306052236266	-0.10149942346681402	0.5854752312652746	0.9303940676251222	0.9864920847520706	-0.6137485756539595	-0.7531593464473089	-1.936009771446843	0.8609705516668014	1.229269731220079	0.8578027670690873
Ccno	-0.16104167131484484	-1.373701906183622	0.04306068033208659	0.5660387110061044	1.0301467125988242	1.2805263319663214	-1.4227627010633699	-1.027360701966566	-1.3193281986849739	0.5101140411602667	1.2738449882839216	0.6004637138658527
Map3k3	-2.1761881281350144	-0.7809272293710922	-0.4284147100238118	0.8273736981362426	1.259239670042844	1.1678375082552368	0.3453063653172301	-0.2324643572968859	-1.256406186759879	-0.14804554975885123	0.5517035099760055	0.8709854096179681
Rnls	-1.161219406735095	-0.9365059058236095	-0.6327938909193468	1.2132265837838618	1.8769309908778997	1.4617223662969712	-0.09931441193317622	-1.0814936004186921	-0.9489828649335335	-0.060633838140377705	0.3976473272359433	-0.028583349290842625
Kif13b	-1.6114587363848005	-0.7435283692972217	-0.6816994726427146	0.9653060755398074	1.7519689544511647	1.260560565186766	0.25045283031129695	-0.32589635300262193	-1.4100511618549476	-0.32130353661359284	0.14968277251638706	0.7159664317904705
Sipa1l1	-2.067664512337644	-0.2589520702460359	-0.5788738265290658	0.9814451277525051	1.337524169377636	1.6039812731412666	0.5494288243481678	-0.17630126365793913	-1.1008335684033155	-0.24821574024059898	-0.46257715591051196	0.4210387427055329
Mctp1	-1.7574685995562407	-0.7547662295339386	0.019923653155744188	0.9108497854647561	1.122064811844643	1.3441126907383654	0.758248989360406	-0.36484993539301863	-1.8514776977977065	0.02632466936168873	-0.008947473021162647	0.5559853353764601
Sp140	-0.9464740007323088	-1.2211378761128047	-0.678802365117196	0.7872946474521646	0.9166285802723398	0.7297577138020844	-0.741608100642575	-1.0336794835638397	-1.2350784905715066	1.0341257433194642	1.409825129013384	0.9791485028807985
G0s2	0.3077464530480635	-1.5830563006944425	-0.023962725875526367	0.7873591639135639	0.3995810005311603	1.5345009767857671	-1.1214197159185377	-0.9826957191100006	-1.408355368554442	0.23093295129639396	1.3009412816514403	0.5584280029265611
Fn1	-1.1521117891928814	-1.1128100042285645	-1.0866455643321793	0.8570998571431903	1.9812972592851843	1.1963240898772143	-0.31560968161950637	-0.8155531153479175	-0.7076759425431131	0.1258182139082128	0.09632916362840345	0.9335375134219585
Cd200r1	-1.8965993072966785	-0.8743923688174103	-0.5726207330829505	0.9398665092636846	1.2240917692034932	0.6032043307036072	-0.44994490808070486	-0.13584069870384333	-1.2202815050617495	0.16849750668037894	0.6736928846999656	1.5403265204922028
Fam20c	-1.4982444936527775	-1.2588527632742275	-0.09822521733358729	0.33455059127780296	1.3937483475429868	1.2808943318282158	-0.4689470516357822	-0.7847880232518006	-1.10321832843888	0.0762737381029213	1.3330210106142577	0.7937878582208681
Gbe1	-0.5877476250452879	-0.8426310300841394	0.4485322953550746	1.330361070521444	1.0240772221115706	1.6775893564094109	-0.6012334131728482	-1.0709511779135723	-1.8681461788168612	0.3093753920834129	0.08922169432655457	0.0915523942252361
Trim30d	-1.6967025350931417	-1.2541087448901693	-0.25311251348531116	1.4521395982936707	0.8819503122700704	0.5531915619536885	-0.07949785787239194	-0.6941888082093927	-1.3207808064660986	0.8692616932219863	0.5313040119455626	1.0105440883315282
Mgat5	-1.6329063500035854	-1.146519439348199	-0.6020127068493515	0.8008204095914662	1.41626720130158	0.9542196210673913	0.19225268596636	-0.5860628871296947	-1.454707178745787	0.3793590379775761	0.6839115700322805	0.9953780361399545
Rassf8	-1.2341163356264606	-1.016272604897061	-0.4866629197355946	0.9099624680760675	1.4710752002785399	0.9851124451768819	-0.6684561027111472	-0.7225057173059596	-1.482039375606143	0.29873633730722404	1.1943904866381134	0.7507761184055413
Ptgs1	-1.0131091099161602	-1.4921219062952358	-0.3977978453058934	0.8239787916190402	0.8518093672391265	1.1037961028875316	-0.6298913769378793	-0.8597391874686464	-1.3506177223173004	0.8238009234696931	1.207338341665584	0.9325536213601399
Cd33	-1.0047526718972184	-0.878296211932936	-0.41542433961352415	0.699534291002134	1.4200180484346068	2.216424099874309	-0.6391919801686107	-0.5498300310941043	-1.2555341953835417	-0.2796085949114557	0.2271916985598409	0.45946988713050246
Col4a2	-1.143720683574934	-0.9573382919186131	-0.8437162091474313	0.7696394435461935	1.6549497359851664	1.519981368596083	-0.6615235483329078	-1.036014972783267	-0.7917393443405234	0.11018410531267768	1.0901727930463625	0.2891256036111969
Arid5a	-0.978153601477428	-1.1860559458327802	-0.6544988154085749	0.5787712285498768	1.348596888279189	1.1155345971970785	-0.6988281666506688	-1.0027048005672825	-1.1789513657873765	0.4392811552660269	1.479836433243713	0.7371723931882344
Clec4a2	-0.22299349716755548	-1.8879549074235447	0.24463259227837028	0.6555819697091211	0.33322564860879167	1.0585634086529505	-0.8694036462379267	-1.0336637486899134	-1.1895641222042888	0.5403773215722992	1.5868383974917017	0.7843605834100003
Csf3r	-1.3822442567039093	-1.3819356661174937	-0.5369567220798612	0.6394112764710721	1.188487744367597	1.5861636469319222	-0.3226931229988707	-0.6815166719394258	-1.2206220095343459	0.6511271315394106	0.7786050107896926	0.6821736392742017
Flnb	-1.7974077364681407	-0.47758427051615526	-0.5316615233683649	0.4996816721384465	1.4892184221216758	1.6990315504963545	0.21600747204648907	-0.7387320464879616	-1.3590820892504651	0.08896447282163622	0.3116716184437374	0.5998924580227506
Cpd	-1.2636425937919153	-0.9682288952318436	-0.3204757398689965	1.1774437110878784	1.1170437568736837	1.3055723888283577	0.3924686431322344	-0.8318300678188121	-1.8422732523296022	0.33386720436213485	0.08403870262455396	0.8160161421323286
Abca13	-1.1500450510066695	-0.8078728976667607	-0.2237177012336416	1.392748906556764	0.9335284797399113	2.0331155816462148	0.059228380078048135	-0.8793864297023116	-1.2725506049259645	-0.41731274587008954	-0.2835017378748855	0.6157658202593873
Foxo1	-1.279856592442303	-0.7778581647660179	-1.0888379168680855	0.8225776285894115	1.1916391098329557	1.2339237433592412	-0.9193466721217146	-0.9086610198834884	-0.9452689525378072	0.9582039187845913	0.884703718952409	0.8287811991008113
Nwd1	-1.550171097800793	-0.7211982496633825	-0.844517093215627	1.562858893400298	1.1650704421472127	1.3321978918617592	0.384361052658184	-0.8183884261629264	-1.1214238762401134	-0.29705625778587913	0.12766431964859046	0.7806024011526836
Pygl	-1.1503881343327662	-1.2028059138897274	-0.26107813646303885	0.9066762829400783	0.9433080832817671	1.160167863996767	-0.5640672764738216	-0.9553660388761513	-1.5671195543873273	0.9334940318530973	0.9086906075997222	0.8484881847514106
Sgk1	-1.0412297924549565	-0.9313889366832537	0.039376011275227746	0.3699041797300397	1.0540596921463579	1.412604544509098	-0.8934044965510368	-1.042058826948177	-1.562482218781284	0.7388922518785432	1.2520929409157062	0.6036346509637436
Gfi1	-1.0687205662850097	-1.0709292762567513	0.25310113492304104	0.6487291218049628	0.8874119634158638	1.977757674416126	-0.4052766339438272	-0.9615735709884055	-1.5176239726986853	-0.18037277003835497	0.9047905980556795	0.5327062975953546
Eps8	-1.2421830486516805	-0.6983985225759292	-0.6218008231732344	0.49570712954127216	1.6031816736770916	1.9152215058947775	-0.5820263270518008	-0.9052196592985495	-1.1902180985755568	0.5215555853731837	0.30825945813996974	0.3959211267004559
Cerk	-1.1038159943895556	-1.03651195040679	-0.1908296583849858	1.045046377850356	1.1500215428969744	1.418047527706104	-0.3661315153754991	-0.8514207477184979	-1.7819745488002796	0.18454058289483605	0.7960174857055065	0.7370108980218458
Xdh	-1.1901701502239237	-1.0270768300844306	-0.26879642928379543	0.5729707210669173	1.452039573772175	-0.019327096961451726	-0.3412354888975504	-0.9209151185393801	-1.4959020046008908	0.6173792399048642	1.3323571106763217	1.2886764731711389
Gca	-0.04226631622743492	-1.272425893747926	0.4330113189090739	0.6134504961744722	0.33481597056744195	1.845986097023736	-0.6430064054670462	-1.0986256748997418	-1.83603103172303	0.7622751982568647	0.05422329939093261	0.8485929417426503
Chit1	0.8744248048464197	-0.6798615667736599	0.11311164475540245	1.5424734228997636	0.6519758555502768	2.0241697076254264	-0.6345885454783762	-0.31254024524626844	-1.0544821088948322	-0.9637784707532625	-1.0034080434134418	-0.5574964551174476
Mgam	-1.0440326985340576	-1.0158620611686364	-0.398590028857074	1.052290312857658	1.204100423066983	1.1498510835208666	-0.6568934277683883	-1.0880091654638215	-1.5262187865477574	0.6415692293203009	0.6546577302452311	1.0271373893287004
Sort1	-1.3947705802172399	-1.1564427785679365	-0.15338060497363873	0.8371144027895414	1.2780680744112556	1.2467180626048122	0.14660684165429413	-0.7934541905866217	-1.7510846944743046	0.4215333019193211	0.5178563798964413	0.8012357855440766
Dio2	-0.7019929120979613	-0.9227300407879161	-0.2592502104257874	1.1525468985339686	1.090391570759072	1.0231708913611175	-0.921702926667894	-1.1780878559597332	-1.687274608219062	0.7253000162307457	0.7985370965416501	0.881092080731798
Mrgpra2b	0.5802590098977032	-1.0542622336192629	-0.11976740303868967	0.6963220617343657	0.432598924487036	1.3364328342089415	-1.1549042973237218	-1.685109225503846	-1.3890168061003934	0.7661389928898067	1.0442128630170606	0.5470952793509979
Kctd17	-0.19943675142731374	-1.0406691808992814	-1.2212365143814692	0.19502312941481897	1.0637142730301479	1.1837265018708512	-0.7871887226646088	-1.5236757658728417	-0.7027014314591052	0.9025826208287542	1.4504365376649406	0.6794253038951098
Hgf	-1.6992829594631063	-0.25196596213260475	-0.5572145779558301	1.1876987563653438	1.2725031733642835	1.5764796827411942	0.849522506852053	-0.70511677786151	-1.2704720371690448	-0.35574163563482664	-0.3856103956397869	0.3392002265338327
Ntng2	-1.712804942366766	-0.9287310494226936	-0.43271059872871337	0.42459503028753337	1.403044797511791	1.3602362816930844	-0.522616117762927	-0.6080373167194295	-1.1412322008241849	0.1592627092679524	0.8431938455731232	1.1557995614912249
Traf3ip2	-1.4340082363990287	-1.0024939212718142	-1.1137793838796302	0.645663325506566	1.2549406946460488	1.0410959303205518	-0.7869527185031832	-0.5737401215433083	-0.8318716484199399	0.7446750634395664	1.4237880133308558	0.6326830027733177
Slc39a4	-1.2136552793161657	-0.9535826176429748	-1.022071208393605	0.601269137902876	1.3897636129760158	0.7584688533117194	-0.8389724506220841	-0.5190542080277578	-0.8477290725526944	0.31105105843239395	1.939002836685009	0.39550933724726994
Runx1	-1.5651999234194887	-0.7300057993738742	-1.041174610243861	0.9124374657052932	1.3040881441215146	1.2598835193768207	-0.23531755865183057	-0.486085745494566	-1.417755774725282	0.3375118597314651	0.9219529862091554	0.7396654367646488
Ascl2	-0.7290935248243477	-1.05731146784195	-0.7176118412364758	0.3653600119569851	0.9730868435492053	0.9640655195071707	-0.7742133920820362	-0.9233507794967479	-1.4238169707671315	0.688052583347644	1.7656984457704754	0.8691345721172044
4930438A08Rik	-0.561993669652228	-1.6968432082485487	0.4680951582862418	0.679814115165703	0.47844263538017967	1.9241896159413183	-0.8321540325911825	-0.5952605035114839	-1.2571969367637856	0.05759051828510114	0.08886549985957158	1.2464508078491177
Slfn8	-1.2717686896531393	0.6275913230068478	-0.3760438999217281	1.2028628362430986	1.858632825855608	1.4022980261279878	-1.3913097072812846	-0.25599482227314474	-0.09636366036140837	-0.5761976464695597	-0.6146064918595162	-0.5091000934137623
Asah2	-1.715495918025562	-0.9307214651052467	-0.5244093490112027	1.1246402578542174	1.0595247131431234	0.42254496437626704	0.17724076071243966	-0.09911489409054575	-1.7098295738377065	0.6802554367666216	0.1355068163665993	1.3798582508509944
Hk3	-0.4799074753766701	-1.336432585498435	-0.21926633882788102	0.7157221820866783	1.0152184311719537	1.261394672678131	-0.7649145780780194	-1.193288190162265	-1.5137173540260946	0.5719167500225534	1.3497231655197979	0.5935513204902636
Nuak2	-1.0819271818476388	-1.4864591275151717	-0.8893312859370431	0.667335039172593	1.0543357731521834	0.7551285365386395	-0.3927985453242299	-0.6038755933450372	-1.2548550304786035	1.1631946268491813	1.2736250834536689	0.79562770528147
Ccdc50-ps	-1.6361131954821202	-0.7307661589057431	0.3538119756908466	1.041729781387624	0.6259631281466261	1.2899770653118892	1.1479707566221706	-0.275442699647785	-1.8808564303467747	0.33167500103714975	-0.6060057359631336	0.3380565121492525
Fam189b	-1.1530317670954053	-0.850155242256072	-1.0192144510133647	0.5742423501274859	1.4906391015576768	1.0961451004095228	-0.932058985841663	-1.0072253864589396	-0.7962161052407063	0.6265690102309828	1.3755523887281158	0.5947539868523669
Nrg2	-1.2957371543993177	-1.1499213869817455	-0.3464690782830438	0.2773867249115091	1.3463060175997932	1.5094471410726924	-0.30177082988978415	-0.8052200926926868	-1.2098627045892858	-0.19393711881063155	1.3257185543653636	0.8440599276971459
Lrp1	-1.0921944327289272	-0.9674289233030425	-0.6090026326309632	0.6715441396358333	1.9770732783528826	1.0647442700593832	-0.7721567377398137	-0.7110157212092513	-1.17177085848411	-0.11430849272730811	0.7358122469696359	0.9887038638056831
Dock9	-1.203774135391313	-0.7048749922752181	-0.4922627613044404	1.0809401411241286	1.5511997405875901	1.6685677285859197	-0.4499768984155269	-1.0282616680893568	-1.3635244226098835	0.20500916065570557	0.26747543660128303	0.4694826705311034
Nod1	-1.3697223310073527	-1.2333204155989677	-0.38486489551318265	0.4349870485628532	0.9442078839159512	0.8573801736989209	-0.46413629115619603	-0.8140716432381351	-1.3080585301803809	0.6620507520803876	1.4644129990442094	1.2111352493918932
Sntb2	-1.4624287097248645	-0.9779454691422257	-0.14963884765595725	0.5645849156493111	0.8478459872516566	1.93913251834818	0.7443905976777884	-0.6151495083206772	-1.55130899861839	-0.4070711834711595	0.4629648930003074	0.6046238050060302
Dmkn	0.8149936114899881	-0.672902915696845	0.3098494100396438	0.6697497038480877	0.9986468193260235	1.5281050677374493	-1.5707682020084417	-1.5417059050258566	-1.3283786457991398	0.4216840444847243	0.4598801976341021	-0.08915318602973758
Ppp1r3e	-0.08053230039831316	0.7592316180212859	0.5276345633635627	0.6946359856771664	0.60346953348292	1.0080525924815582	-1.5318800606104357	-1.6743361563129562	-1.6770852589769831	-0.1332986048863619	0.4655170762394365	1.0385910119191166
Sh3d19	0.22502115419073335	-1.1298937161473275	0.008183806038582113	1.1803047304668064	1.2391994565943638	1.2512418388896867	-1.0596705818348404	-1.095826560956488	-1.1038611697436995	1.157517359986848	-1.067636388933402	0.39542007144873836
Dab2ip	-1.5571922243193002	-0.5305877338449511	-0.9255486474918978	0.8539432538866347	1.7852632710208414	1.690843658867122	-0.4653711880525143	-0.6428083468297957	-0.851569566577296	-0.05767398487396226	0.5204848150862509	0.18021669312887278
Pxylp1	-0.8965265566726974	-1.358943780175271	-0.0408675943464229	0.8668163683530145	1.0530076243093653	1.5188716034351366	-0.49972582561734213	-0.7506862185356848	-1.7588596703037729	0.35954284040230516	0.8187896740822951	0.6885815350690904
Pld1	-1.144947059870429	-1.0362532178718074	-0.39031085844468205	1.2982648454798817	1.4718864856559954	1.2311214592384407	0.08371415840602138	-1.2286423605310297	-1.4540908991457957	0.43066840672675755	0.3138470943861485	0.4247419459704993
Zfp862-ps	-1.6212583074848732	-1.0131792192388192	-0.3947658448804599	0.8015246877349306	1.6484547858788714	1.6909595384563019	-0.24881578523744174	-0.05589669961003645	-1.0560691802281794	-0.5619981292567617	0.1363510583309282	0.6746930955355425
Ralb	-0.6303122429358682	-1.4387925327510973	-0.5272697326000039	0.5258064523345243	0.7517714158102756	0.97123271045734	-0.8801678386038758	-1.0318098845241768	-1.1351991156524328	1.1467648671662847	1.6239239002022925	0.62405200109673
Stard8	-1.505306910035636	-1.0872974507543764	-0.6362190291531052	0.8017633403591761	1.4281573650378265	1.0588465549325432	-0.22295795111259878	-0.6977397584423146	-1.338192141683906	0.32957379435792716	0.6516291478367541	1.217743038657709
Ppp1r3d	-1.136872595903606	-1.127458258269255	-0.4965106781290747	0.5936699054942987	1.7657568739714675	1.4083042024439247	-0.2790238506439086	-1.0925669191427625	-1.1748028136118462	0.18565207079632548	0.9353161176341099	0.4185359453603327
Abcg1	-1.5251442266732913	-1.0624180009748627	-0.6611901080130503	1.2110783645043055	1.4840543461235531	-0.775215310761095	-0.4558056166816994	-0.46993387004323667	-0.5907747157186662	0.48142102120827457	1.3132808449709623	1.050647272058808
Rab20	-0.5093023842004165	-1.3909639251049355	-0.4669270745563785	0.6262758289324395	0.9851746762636608	0.8048648570445543	-0.8628669892769775	-1.3366367668247034	-0.9495899098712628	0.9801706703519634	1.7443128656397395	0.3754881516023259
Slc2a9	-1.4329630016611052	-1.0806563759841121	-0.5564966543384827	1.1960965913794315	1.2162387448236405	0.7041290456179774	-0.5750974947690699	-0.9548484952854553	-1.162863345001106	0.6794856593628426	0.7930825825132987	1.173892743342147
Rnase4	-1.0329758515343652	-1.1688194159534355	-0.862538408293961	1.065889714038094	1.603340882715468	0.8263566183197715	-0.37112098057999504	-1.0031991435988235	-1.079930043355977	0.8817771428559354	1.1596985895032847	-0.018479104115994946
Rps6ka2	-1.0952216852186587	-0.7964637863301992	0.15864268938424364	1.0050092104937496	1.648726078125073	1.7195867764671928	-0.41437384771520686	-0.6755409612344095	-1.6251275212307763	-0.31922968683503156	0.13773401696376178	0.25625871713025833
0610040J01Rik	-0.6690630581656939	-1.328540441069089	-0.957130222911489	0.9054388928051013	1.1942266561498773	0.4159074432927937	-0.7005616721490895	-0.9489449762147343	-1.0934047571473084	0.5867582558334801	1.5745425261888595	1.0207713533872862
Csf1r	-1.651444955846726	-1.1907494331307773	-0.7245265814655519	0.7930293873636123	1.5517210980960048	0.3559774169436076	-0.13541758201134574	-0.504895006235793	-1.0889652473585092	0.34538705795673025	1.293864394766733	0.956019450922023
Castor2	-0.9754651303469719	-1.3956130632833386	-1.0940279564483393	1.5678501155140432	1.3950795987505096	1.0904931280022916	-0.36211340214531174	-0.9589774897315337	-0.6955710614449315	0.4331005616959651	0.7130791992579352	0.2821655001796872
Nectin4	-1.1530609776936265	-0.5410222278180389	-0.8870384492622921	0.9562900658936841	1.8980813752698347	0.711079459832901	-0.5992634471542672	-0.8546723119703507	-1.4230140632602961	0.25605796759796035	0.6620990518312971	0.974463556733195
Dgat2	-1.602765860195506	-1.210336617320634	0.0444429476151248	0.5207435373624743	0.47525187940024405	2.021181745838613	-0.523437565437235	-0.6176216283259243	-1.0538248387866846	0.28906226539830626	1.1107533100800637	0.5465508243711558
Nlrc4	-0.8056368772756434	-0.8556389055650957	0.0029945166227185404	1.062942510523264	1.0028100652960585	1.1851777958393255	-0.16254179225686585	-1.3265341356945342	-2.0171331572879896	0.596847907805539	0.6766524249605937	0.6400596470326243
Ptgir	-0.6741812048895935	-0.9567213009008662	-0.25042714105471386	0.8562699666512058	1.0631414579553935	1.445511193199477	-1.2347755292059024	-1.0532243683140237	-1.490276921944497	0.7950200058461915	0.7107834545030105	0.7888803881543223
Camp	-0.16223111312553765	-1.5797120512413994	0.03958302935243838	1.019563565471282	0.670627843583609	1.8129437543959193	-0.8110409629979033	-0.8896326315537721	1.3169683924865871	-1.209695693319084	-0.23038032620445623	0.023006193152323624
Ldlrad3	-1.0954783402998887	-1.161490011404874	-0.5481462957070139	0.9752649803109654	1.2277957731332299	0.9900241472896512	0.02868700715333395	-0.7343855211664168	-1.8814721544041328	0.6391902390912693	0.7244659079665241	0.8355442680373557
Plxnd1	-1.2179237359751747	-1.0298164483197039	-0.16948224784181448	0.544870783104514	1.472365295271721	1.7376139525304868	-0.4525188238702401	-0.5023201930623379	-1.634006537454719	-0.02308514659935535	0.6809482053299173	0.5933548968866962
Tlr6	-1.4577183193198073	-0.8539331924417835	-0.48080873013326875	0.8404112069281171	1.329421610632097	0.49957358047993256	-0.813716635316052	-0.7383707622824678	-1.3389943391851842	0.6752285731014221	1.1648067256033443	1.174100281933657
Cask	-0.7269285711743569	-1.3591943929509227	-0.5742555579771779	1.032905834512475	1.2191962122182884	1.0448149348665585	-0.5400107157171978	-1.171457630413587	-1.382908465722374	0.6202705282607155	0.9191259044061822	0.9184419196913954
Pik3ap1	-1.4800993765651316	-1.233872586466082	-0.05623870234032776	0.5255799342824365	0.9813738063989806	1.4143712473641117	-0.1593457210253809	-0.6176739992761151	-1.6612845337715638	0.48938337185930353	1.0028210739330448	0.794985485606728
Galm	-0.968053503989252	-1.0667566191876192	-0.6507479345649538	1.0352799080951818	0.7330245550067592	1.252205598606347	-1.1469198028251852	-0.9880502289242936	-1.0703337604114815	1.0513166674002195	1.1617949264071954	0.6572401943870865
Padi4	-0.7657084713724628	-0.31635880956913104	-0.6566788147862459	0.5213179862834253	0.7873700673405176	2.2619755402410155	-0.8543831361338405	-1.3429999858894588	-1.198850681314931	0.3315113666649329	0.7457409946702684	0.4870639438659168
Igsf6	-1.3996495588547695	-1.3741715414990592	-0.1823398257744073	0.7025293414538768	1.170919129402663	1.2976676522097264	-0.356324074504038	-0.7410697334128717	-1.4430133538623529	0.7137971566250021	0.8515697781503757	0.7600850300658587
Aoah	-1.3394264653770844	-1.4427242992226468	-0.22897025417716543	0.42329205004840115	1.452159126003815	1.0132128821857873	-0.5147758451828912	-0.4184662709401001	-1.405874614759699	0.43473336172287097	1.234652793002367	0.7921875366963479
Lonrf3	-1.4830092770240457	-0.7337112188477319	-0.5595967359155388	0.6898691030319436	0.9874288641683889	1.5288028822703041	-0.17696648599157955	-0.7523062841109778	-1.7030157344998151	0.6754068525196695	0.9072437227502451	0.619854311649147
Prom1	-0.1793068961314637	-1.3674806832998423	0.7368194782969478	0.8972867779046897	0.49297569432285315	1.9995101893126717	0.09384750701469625	-0.9035589623667352	-1.8983728203423489	0.09753645286195445	-0.17133887766735773	0.2020821400939349
Trerf1	-1.2591475978704791	-1.019637454455154	-0.7207489086543397	0.046999797789008146	1.3626446077940146	1.6228600037845327	-0.4646583652493121	-0.8008392178564644	-1.2212008583165597	0.7674251298603905	0.8843309785398433	0.8019718846345268
Shisa2	-1.384160160013626	-1.097293833699269	-0.9014773893986714	1.1337934207873681	1.524787883895221	0.6998548652147455	-1.002594555400352	-0.48477976174519055	-0.8842423513752576	0.6578230647691333	0.8419784363668064	0.896310380599092
Slc26a6	-0.6210227344611206	-0.9599416789516436	0.11982617384081279	0.7836421473547754	0.46941991333023	2.4295147599648215	-0.8626135408871877	-0.9292205004755544	-1.400843040637848	0.5188986802531266	0.22327125993180635	0.22906856073778084
Il22ra2	-0.39965519471784794	-0.6396752071339681	0.1628235652266594	1.469254209545162	1.4556044020755898	1.6700570077403805	-0.971853806940496	-1.1058477989561333	-1.4139236447436867	-0.014970533935237276	0.16682192347781155	-0.37863492163823276
Atrnl1	-1.3207753385406404	-1.0032042295173844	0.0713049842693875	1.0667337818668186	1.5121602541431338	1.1264965085601686	-0.15341598697329642	-0.6809443614745321	-1.836179141237726	0.19735521592045052	0.2532292913014944	0.7672390216821234
Entpd1	-0.8538923833599179	-1.1167466174255274	-0.45066433198582245	1.0964836863650962	1.8475714783819448	1.4186697368899883	-0.35043758445833517	-0.8926621955044924	-1.3472649749273888	0.023171419599356823	0.6742157258480244	-0.04844395942292499
Arhgap26	-1.5221926247942015	-1.0063563124735053	-0.7395401581083204	0.6128765619921078	1.1636717305723796	1.0387726877020254	0.8542120327982451	-0.6940441113184525	-1.4873262480960254	-0.0037525021440640506	0.5044285118159495	1.2792504320538618
Dgkg	-1.161961265996515	-0.8682110333722471	-0.30101178533990686	1.0843193220110339	1.5041980609642474	1.8993531253927907	0.31033928181628684	-0.7660370056833552	-1.402062340469587	-0.1814825468475276	-0.2468848933980396	0.1294410809228214
Fgl2	-1.4393640233697447	-1.0327834485852778	-0.21825993061867757	0.8531078169993472	1.0539005333240028	1.2134722329824885	-0.3782238898691729	-0.8715675368429251	-1.5818008689968421	0.4629003912416009	1.018108418890318	0.9205103048448882
Arsb	-1.890176436542656	-0.9653079776084633	-0.03214832578114067	0.9390538933937512	1.1675057633558448	1.446217876660008	-0.21442728461536817	-0.47738293963265466	-1.4473765606851252	0.29068327718099063	0.5442249974983766	0.6391337167764269
Rere	-1.6276976779911496	-0.8460872761519554	-1.20653326933772	0.5888557920478097	1.2902914225944255	1.3270583483701812	-0.29493850800545957	-0.5293599080330208	-1.050133069738504	0.5837175171798161	0.7440219382451949	1.0208046908203798
Jup	-0.9567256230306765	-0.9650637604975181	-1.3677227539695043	1.090398888596878	2.05005861476641	0.7269609127140912	-0.7092714695746611	-0.49409221166333644	-0.8576691604245145	0.40698086030209174	0.7978925316095847	0.27825317117115184
Pcdh7	-1.9120678026037037	-0.9652300163158137	-0.9447620661483442	1.2011591120391734	1.1240434912691373	1.0736822408905997	-0.2529716911831533	-0.7917915342770377	-0.626835713725637	0.4782043569372136	0.6641976285210933	0.9523719945964725
Gda	-0.8583278890375473	-1.516362398246639	-0.20740666966827168	0.904684820649773	0.8923885047800058	1.3531842559343326	0.019894509742906963	-0.8486265501681112	-1.8164569196934897	0.7963859642942949	0.6222977752252424	0.6583445961874869
Csf2rb	-1.5365298849653377	-1.251069046754275	-0.4050159043139122	0.5921269594878014	1.1790617321478685	0.998131237316515	-0.1683985063631416	-0.7269215265098248	-1.4234345614514001	0.6863409051774005	1.0818252673173472	0.9738833289109681
Prkcb	-0.13985053983904286	-1.2778970293726253	-0.013101533779057485	1.0577733291177656	0.7043929126717526	1.7909023013678602	-0.10847609775316355	-0.8392924546519119	-2.0598167996790364	-0.1230303857923564	0.3588152828163338	0.6495810148934896
Arl11	-0.30347758001557834	-0.7136704130408432	0.09001731055404079	0.7153359601753135	0.9923057987625765	0.913771496772761	-1.076556217396311	-1.5091034827119993	-1.7066236808804356	0.6391381160233801	1.4171059101746895	0.5417567815824182
Bcl2l14	-1.5146631679784388	-0.9378105773716774	-0.7321884643023543	0.5480395079640116	1.127801486864852	0.4274884192267875	-0.7126454050743374	-0.8899238026544593	-0.5463214839669482	0.24205300305195612	1.9488989002082167	1.0392715840323945
